44,1.53355,1.60203,-0.0183184,0.0078645,1.59454,1.65534,0.131132,0.109083,1.68165,1.74545,-0.091045,0.131954,1.73893,1.97091,-0.0211561,-0.0588306,1.88344,2.21511,0.110701,-0.165596,2.19608,2.16761,-0.127403,-0.0115405,2.42595,2.36899,0.058958,-0.0272305,2.30038,2.29137,-0.0749076,0.0594852,1.85605,0.916795,58.9293,0,-1
45,1.47903,1.63861,-0.0515938,0.138357,1.69485,1.74819,0.0719415,-0.0407461,1.74981,1.65834,0.0834654,0.134801,1.85853,1.93348,-0.100731,-0.119087,1.93426,2.15516,-0.0619643,0.152706,2.31912,2.19877,-0.136119,0.0179703,2.26303,2.37657,0.00730263,-0.0235682,2.22042,2.2412,-0.00712238,-0.0195499,1.97533,1.23122,58.9274,0,-1
46,1.5417,1.66844,0.00831091,0.037433,1.54858,1.79441,0.0291349,0.0703525,1.74165,1.77488,-0.0707479,0.0706788,1.98788,1.96209,0.0434657,-0.201773,1.9984,2.19623,0.01138,0.0484393,2.03075,2.2441,-0.0131617,0.0402392,2.43284,2.47796,0.0314261,0.019738,2.38356,2.25252,0.0287199,-0.0947521,2.02316,1.22683,60.6228,0,-1
47,1.66212,1.54347,-0.00847624,0.0304494,1.67302,1.72574,-0.0741075,-0.0772931,1.78025,1.85075,-0.0636332,0.0202906,1.86446,1.96051,0.165727,-0.0549314,1.96802,2.06374,0.0403413,0.109336,2.26132,2.27542,0.0781217,-0.0799131,2.38176,2.50613,-0.030154,-0.0290246,2.26931,2.21416,0.0749797,0.0378738,1.79447,1.08423,59.8158,0,-1
48,1.57825,1.61797,-0.0284714,-0.016285,1.6941,1.67837,-0.177314,-0.032015,1.852,1.75127,0.0292269,0.0227273,1.77209,1.93843,0.0800794,0.171851,1.89458,1.92795,0.0122001,0.0386012,2.2482,2.17388,0.0832083,-0.00726808,2.36035,2.35007,0.00362232,0.0876361,2.39771,2.43235,-0.0268885,0.0596998,1.97025,1.17109,59.3855,0,-1
49,1.59761,1.71443,0.013675,-0.013373,1.78935,1.62161,-0.0910621,-0.0555964,1.81664,2.04322,0.0376634,-0.0969376,1.89078,2.17573,-0.0102209,0.0654468,1.93086,1.97103,-0.0095913,0.0627305,2.21195,2.2218,-0.050021,0.0102757,2.22267,2.30199,-0.0273358,-0.0546558,2.4025,2.29463,-0.0499771,0.0242905,1.95065,1.11043,60.0564,0,-1
50,1.63129,1.5772,0.0401542,0.0788814,1.80403,1.8639,0.117592,-0.0872551,1.84548,1.90413,0.117556,-0.0421043,1.96636,1.93137,-0.12946,-0.0934952,1.95118,2.11481,-0.123527,0.125164,2.24327,2.19801,-0.0159924,0.0844864,2.27204,2.37371,0.0442416,-0.149678,2.30586,2.30416,0.0337227,-0.0489552,1.91059,1.30066,59.6453,0,-1
51,1.64237,1.57183,-0.0168902,-0.00320334,1.58344,1.7578,-0.0040712,-0.00603779,1.7348,1.87581,0.118825,-0.0983655,1.93565,1.97003,-0.0524471,0.0709239,2.15279,2.09354,0.0102926,-0.00444162,2.14675,2.08758,-0.0702142,0.101375,2.44966,2.36028,0.103991,-0.137437,2.37124,2.42896,0.0218951,-0.0916436,1.98011,1.04373,59.4519,0,-1
52,1.63832,1.60808,-0.0247967,-0.0369272,1.65253,1.79097,0.0962179,0.0871378,1.86696,1.97886,0.00625781,-0.0245789,1.93971,2.07682,-0.105103,0.144925,1.99139,2.05209,-0.114128,0.00344023,2.2938,2.32757,0.0599412,-0.0667175,2.4099,2.47295,-0.072034,0.0456202,2.44649,2.29013,-0.0216629,-0.0835382,1.95366,0.958132,60.1921,0,-1
53,1.58595,1.69276,0.070141,-0.00922641,1.56887,1.71107,0.0130234,0.0272941,1.64043,1.83003,0.0253054,0.00300193,1.84363,1.94491,0.0378366,-0.0930898,1.9726,2.08351,0.110107,-0.0393181,2.18568,2.3407,0.0919765,0.0338932,2.27578,2.30075,-0.146737,-0.146385,2.38011,2.44335,-0.0400126,0.0626033,2.01235,1.20907,59.7663,0,-1
54,1.42558,1.84876,0.268051,0.0721055,1.56898,1.73192,-0.168455,0.0159271,1.77938,1.83853,-0.0963252,-0.000100213,2.03277,1.94131,-0.00964447,0.11514,2.02351,1.99896,-0.0539201,0.145449,2.09083,2.22869,0.0117446,-0.0700084,2.28511,2.53209,-0.0332097,0.0368109,2.39815,2.28013,0.0599215,-0.0538555,1.8876,1.21711,59.4879,0,-1
55,1.55932,1.78059,0.150294,0.0802078,1.5849,1.7613,0.0654849,-0.214198,1.87822,1.75772,0.113803,-0.0578901,1.86985,2.03933,-0.158752,0.109599,2.10469,2.08979,-0.120142,0.0965461,2.26931,2.38956,-0.172811,0.0934287,2.48048,2.45836,-0.061175,-0.0389981,2.48853,2.28516,0.0556637,-0.0623305,2.08948,1.04554,60.262,0,-1
56,1.56237,1.50116,-0.0410943,0.165088,1.75301,1.60325,-0.00581151,-0.0183573,1.71137,1.73709,-0.00448008,0.0694096,1.84388,1.92626,0.03899,-0.0932772,2.10109,2.09453,-0.0351289,-0.103509,2.30044,2.20222,-0.0901222,-0.0316773,2.18712,2.39138,0.0110763,0.0159649,2.38741,2.20175,-0.160986,0.0916334,1.90263,1.24895,59.2012,0,-1
57,1.55015,1.64233,0.0579715,0.0286977,1.7154,1.81978,-0.054186,0.0578369,1.71734,1.79883,-0.0109347,-0.00265538,1.86846,1.9861,0.143788,-0.107732,2.00631,2.10433,0.0206736,-0.00194196,2.20454,2.24335,-0.12013,-0.0992094,2.45147,2.53603,0.125679,0.0809973,2.52616,2.22412,0.0247867,-0.0293569,1.76974,1.13627,59.9739,0,-1
